State,District,Crime,Year,Count
Assam,Charaideo,Murder,2018,27
Bihar,Araria,Murder,2018,61
Bihar,Arwal,Murder,2018,9
Bihar,Aurangabad,Murder,2018,49
Bihar,Bagaha,Murder,2018,22
Bihar,Banka,Murder,2018,75
Bihar,Begusarai,Murder,2018,118
Bihar,Bettiah,Murder,2018,48
Bihar,Bhabhua,Murder,2018,63
Bihar,Bhagalpur,Murder,2018,65
Bihar,Bhojpur,Murder,2018,111
Bihar,Buxar,Murder,2018,59
Bihar,Darbhanga,Murder,2018,64
Bihar,Gaya,Murder,2018,148
Bihar,Gopalganj,Murder,2018,83
Bihar,Jamui,Murder,2018,53
Bihar,Jehanabad,Murder,2018,47
Bihar,Katihar,Murder,2018,90
Bihar,Khagaria,Murder,2018,37
Bihar,Kishanganj,Murder,2018,32
Bihar,Lakhisarai,Murder,2018,37
Bihar,Madhepura,Murder,2018,76
Bihar,Madhubani,Murder,2018,76
Bihar,Motihari,Murder,2018,91
Bihar,Munger,Murder,2018,45
Bihar,Muzaffarpur,Murder,2018,139
Bihar,Nalanda,Murder,2018,85
Bihar,Naugachia,Murder,2018,26
Bihar,Nawadah,Murder,2018,53
Bihar,Patna,Murder,2018,277
Bihar,Purnea,Murder,2018,80
Bihar,Rohtas,Murder,2018,96
Bihar,Saharsa,Murder,2018,42
Bihar,Samastipur,Murder,2018,83
Bihar,Saran,Murder,2018,103
Bihar,Sheikhpura,Murder,2018,17
Bihar,Sheohar,Murder,2018,14
Bihar,Sitamarhi,Murder,2018,77
Bihar,Siwan,Murder,2018,81
Bihar,Supaul,Murder,2018,52
Bihar,Vaishali,Murder,2018,119
Chhattisgarh,Balod,Murder,2018,15
Chhattisgarh,Balodbazar,Murder,2018,20
Chhattisgarh,Balrampur,Murder,2018,50
Chhattisgarh,Bemetra,Murder,2018,14
Chhattisgarh,Bilaspur,Murder,2018,57
Chhattisgarh,Bizapur,Murder,2018,32
Chhattisgarh,Dantewara,Murder,2018,33
Chhattisgarh,Dhamtari,Murder,2018,13
Chhattisgarh,Durg,Murder,2018,44
Chhattisgarh,Gariyaband,Murder,2018,26
Chhattisgarh,Jagdalpur,Murder,2018,26
Chhattisgarh,Janjgir,Murder,2018,41
Chhattisgarh,Jashpur,Murder,2018,47
Chhattisgarh,Kabirdham,Murder,2018,20
Chhattisgarh,Kanker,Murder,2018,29
Chhattisgarh,Kondagaon,Murder,2018,29
Chhattisgarh,Korba,Murder,2018,41
Chhattisgarh,Koriya,Murder,2018,30
Chhattisgarh,Mahasamund,Murder,2018,20
Chhattisgarh,Mungali,Murder,2018,11
Chhattisgarh,Narayanpur,Murder,2018,18
Chhattisgarh,Raigarh,Murder,2018,68
Chhattisgarh,Raipur,Murder,2018,59
Chhattisgarh,Rajnandgaon,Murder,2018,40
Chhattisgarh,Sarguja,Murder,2018,46
Chhattisgarh,Sukma,Murder,2018,42
Chhattisgarh,Surajpur,Murder,2018,43
Goa,North Goa,Murder,2018,13
Goa,South Goa,Murder,2018,16
Gujarat,Ahmedabad,Murder,2018,98
Gujarat,Amreli,Murder,2018,17
Gujarat,Anand,Murder,2018,20
Gujarat,Arvalli,Murder,2018,14
Gujarat,Banaskantha,Murder,2018,38
Gujarat,Bharuch,Murder,2018,34
Gujarat,Bhavnagar,Murder,2018,49
Gujarat,Botad,Murder,2018,9
Gujarat,Chhotaudepur,Murder,2018,28
Gujarat,Dahod,Murder,2018,37
Gujarat,Dang,Murder,2018,5
Gujarat,Devbhumi Dwarka,Murder,2018,13
Gujarat,Gandhinagar,Murder,2018,20
Gujarat,Gir Somnath,Murder,2018,11
Gujarat,Jamnagar,Murder,2018,22
Gujarat,Junagadh,Murder,2018,23
Gujarat,Kachchh,Murder,2018,22
Gujarat,Kheda,Murder,2018,23
Gujarat,Mahisagar,Murder,2018,13
Gujarat,Mehsana,Murder,2018,36
Gujarat,Morbi,Murder,2018,28
Gujarat,Narmada,Murder,2018,11
Gujarat,Navsari,Murder,2018,13
Gujarat,Panchmahal,Murder,2018,39
Gujarat,Patan,Murder,2018,13
Gujarat,Porbandar,Murder,2018,16
Gujarat,Rajkot,Murder,2018,36
Gujarat,Sabarkantha,Murder,2018,19
Gujarat,Surat,Murder,2018,108
Gujarat,Surendranagar,Murder,2018,29
Gujarat,Tapi,Murder,2018,6
Gujarat,Vadodara,Murder,2018,33
Gujarat,Valsad,Murder,2018,25
Haryana,Ambala,Murder,2018,35
Haryana,Bhiwani,Murder,2018,35
Haryana,Faridabad,Murder,2018,80
Haryana,Fatehabad,Murder,2018,31
Haryana,Gurugram,Murder,2018,79
Haryana,Hissar,Murder,2018,42
Haryana,Jhajjar,Murder,2018,63
Haryana,Jind,Murder,2018,61
Haryana,Kaithal,Murder,2018,36
Haryana,Karnal,Murder,2018,72
Haryana,Kurukshetra,Murder,2018,28
Haryana,Mahendergarh,Murder,2018,41
Haryana,Mewat,Murder,2018,23
Haryana,Palwal,Murder,2018,63
Haryana,Panchkula,Murder,2018,12
Haryana,Panipat,Murder,2018,61
Haryana,Rewari,Murder,2018,53
Haryana,Rohtak,Murder,2018,69
Haryana,Sirsa,Murder,2018,34
Haryana,Sonipat,Murder,2018,82
Haryana,Yamunanagar,Murder,2018,30
Haryana,Charkhi Dadri,Murder,2018,27
Haryana,Hansi,Murder,2018,18
Himachal Pradesh,Baddi,Murder,2018,6
Himachal Pradesh,Bilaspur,Murder,2018,2
Himachal Pradesh,Chamba,Murder,2018,3
Himachal Pradesh,Hamirpur,Murder,2018,3
Himachal Pradesh,Kangra,Murder,2018,23
Himachal Pradesh,Kinnaur,Murder,2018,2
Himachal Pradesh,Kullu,Murder,2018,8
Himachal Pradesh,Lahaul & Spiti,Murder,2018,0
Himachal Pradesh,Mandi,Murder,2018,13
Himachal Pradesh,Shimla,Murder,2018,16
Himachal Pradesh,Sirmaur,Murder,2018,4
Himachal Pradesh,Solan,Murder,2018,6
Himachal Pradesh,Una,Murder,2018,13
Jammu & Kashmir,Anantnag,Murder,2018,1
Jammu & Kashmir,Awantipora,Murder,2018,0
Jammu & Kashmir,Bandipora,Murder,2018,9
Jammu & Kashmir,Baramulla,Murder,2018,7
Jammu & Kashmir,Budgam,Murder,2018,1
Jammu & Kashmir,Doda,Murder,2018,4
Jammu & Kashmir,Ganderbal,Murder,2018,4
Jammu & Kashmir,Handwara,Murder,2018,1
Jammu & Kashmir,Jammu,Murder,2018,25
Jammu & Kashmir,Kargil,Murder,2018,0
Jammu & Kashmir,Kathua,Murder,2018,9
Jammu & Kashmir,Kishtwar,Murder,2018,4
Jammu & Kashmir,Kulgam,Murder,2018,4
Jammu & Kashmir,Kupwara,Murder,2018,3
Jammu & Kashmir,Leh,Murder,2018,3
Jammu & Kashmir,Poonch,Murder,2018,2
Jammu & Kashmir,Pulwama,Murder,2018,24
Jammu & Kashmir,Rajouri,Murder,2018,11
Jammu & Kashmir,Ramban,Murder,2018,3
Jammu & Kashmir,Reasi,Murder,2018,5
Jammu & Kashmir,Samba,Murder,2018,12
Jammu & Kashmir,Shopian,Murder,2018,14
Jammu & Kashmir,Sopore,Murder,2018,10
Jammu & Kashmir,Srinagar,Murder,2018,16
Jammu & Kashmir,Udhampur,Murder,2018,9
Jharkhand,Bokaro,Murder,2018,73
Jharkhand,Chaibasa,Murder,2018,101
Jharkhand,Chatra,Murder,2018,74
Jharkhand,Deoghar,Murder,2018,71
Jharkhand,Dhanbad,Murder,2018,42
Jharkhand,Dumka,Murder,2018,58
Jharkhand,Garhwa,Murder,2018,75
Jharkhand,Giridih,Murder,2018,129
Jharkhand,Godda,Murder,2018,53
Jharkhand,Gumla,Murder,2018,135
Jharkhand,Hazaribagh,Murder,2018,91
Jharkhand,Jamshedpur,Murder,2018,84
Jharkhand,Jamtara,Murder,2018,31
Jharkhand,Khunti,Murder,2018,75
Jharkhand,Koderma,Murder,2018,17
Jharkhand,Latehar,Murder,2018,45
Jharkhand,Lohardagga,Murder,2018,25
Jharkhand,Pakur,Murder,2018,44
Jharkhand,Palamu,Murder,2018,106
Jharkhand,Ramgarh,Murder,2018,27
Jharkhand,Ranchi,Murder,2018,165
Jharkhand,Sahebganj,Murder,2018,76
Jharkhand,Saraikela,Murder,2018,64
Jharkhand,Simdega,Murder,2018,46
Karnataka,Bagalkot,Murder,2018,35
Karnataka,Bengaluru,Murder,2018,218
Karnataka,Ballari,Murder,2018,30
Karnataka,Bidar,Murder,2018,43
Karnataka,Vijayapura,Murder,2018,66
Karnataka,Chikkaballapura,Murder,2018,33
Karnataka,Chamarajnagar,Murder,2018,17
Karnataka,Chikkamagaluru,Murder,2018,32
Karnataka,Chitradurga,Murder,2018,20
Karnataka,Dakshina Kannada,Murder,2018,10
Karnataka,Davanagere,Murder,2018,31
Karnataka,Dharwad,Murder,2018,12
Karnataka,Gadag,Murder,2018,14
Karnataka,Kalaburgi,Murder,2018,64
Karnataka,Hassan,Murder,2018,48
Karnataka,Haveri,Murder,2018,17
Karnataka,Hubballi Dharwad,Murder,2018,26
Karnataka,Kodagu,Murder,2018,24
Karnataka,Kolar,Murder,2018,24
Karnataka,Koppal,Murder,2018,13
Karnataka,Mandya,Murder,2018,46
Karnataka,Mangaluru,Murder,2018,21
Karnataka,Mysuru,Murder,2018,24
Karnataka,Raichur,Murder,2018,29
Karnataka,Ramanagara,Murder,2018,58
Karnataka,Shimoga,Murder,2018,36
Karnataka,Tumakuru,Murder,2018,60
Karnataka,Udupi,Murder,2018,17
Karnataka,Uttara Kannada,Murder,2018,20
Karnataka,Yadgiri,Murder,2018,22
Karnataka,Belagavi,Murder,2018,15
Kerala,Alapuzha,Murder,2018,12
Kerala,Ernakulam,Murder,2018,12
Kerala,Idukki,Murder,2018,18
Kerala,Kannur,Murder,2018,18
Kerala,Kasargod,Murder,2018,11
Kerala,Kollam,Murder,2018,16
Kerala,Kottayam,Murder,2018,15
Kerala,Kozhikode,Murder,2018,8
Kerala,Malappuram,Murder,2018,18
Kerala,Palakkad,Murder,2018,19
Kerala,Pathanamthitta,Murder,2018,16
Kerala,Thrissur,Murder,2018,11
Kerala,Trivandrum,Murder,2018,15
Kerala,Wayanadu,Murder,2018,12
Madhya Pradesh,Agar,Murder,2018,7
Madhya Pradesh,Alirajpur,Murder,2018,42
Madhya Pradesh,Anuppur,Murder,2018,29
Madhya Pradesh,Ashok Nagar,Murder,2018,21
Madhya Pradesh,Balaghat,Murder,2018,37
Madhya Pradesh,Barwani,Murder,2018,41
Madhya Pradesh,Betul,Murder,2018,45
Madhya Pradesh,Bhind,Murder,2018,28
Madhya Pradesh,Bhopal,Murder,2018,68
Madhya Pradesh,Burhanpur,Murder,2018,18
Madhya Pradesh,Chhatarpur,Murder,2018,39
Madhya Pradesh,Chhindwara,Murder,2018,70
Madhya Pradesh,Damoh,Murder,2018,39
Madhya Pradesh,Datia,Murder,2018,27
Madhya Pradesh,Dewas,Murder,2018,34
Madhya Pradesh,Dhar,Murder,2018,60
Madhya Pradesh,Dindori,Murder,2018,17
Madhya Pradesh,Guna,Murder,2018,32
Madhya Pradesh,Gwalior,Murder,2018,77
Madhya Pradesh,Harda,Murder,2018,14
Madhya Pradesh,Hoshangabad,Murder,2018,46
Madhya Pradesh,Indore,Murder,2018,78
Madhya Pradesh,Jabalpur,Murder,2018,72
Madhya Pradesh,Jhabua,Murder,2018,30
Madhya Pradesh,Katni,Murder,2018,36
Madhya Pradesh,Khandwa,Murder,2018,23
Madhya Pradesh,Khargone,Murder,2018,45
Madhya Pradesh,Mandla,Murder,2018,31
Madhya Pradesh,Mandsaur,Murder,2018,21
Madhya Pradesh,Morena,Murder,2018,44
Madhya Pradesh,Narsinghpur,Murder,2018,34
Madhya Pradesh,Neemuch,Murder,2018,8
Madhya Pradesh,Panna,Murder,2018,18
Madhya Pradesh,Raisen,Murder,2018,35
Madhya Pradesh,Rajgarh,Murder,2018,14
Madhya Pradesh,Ratlam,Murder,2018,28
Madhya Pradesh,Rewa,Murder,2018,55
Madhya Pradesh,Sagar,Murder,2018,75
Madhya Pradesh,Satna,Murder,2018,71
Madhya Pradesh,Seoni,Murder,2018,40
Madhya Pradesh,Shahdol,Murder,2018,35
Madhya Pradesh,Shajapur,Murder,2018,10
Madhya Pradesh,Sheopur,Murder,2018,6
Madhya Pradesh,Shivpuri,Murder,2018,35
Madhya Pradesh,Sidhi,Murder,2018,25
Madhya Pradesh,Sehore,Murder,2018,34
Madhya Pradesh,Singrauli,Murder,2018,40
Madhya Pradesh,Tikamgarh,Murder,2018,30
Madhya Pradesh,Ujjain,Murder,2018,51
Madhya Pradesh,Umaria,Murder,2018,18
Madhya Pradesh,Vidisha,Murder,2018,40
Maharashtra,Ahmednagar,Murder,2018,77
Maharashtra,Akola,Murder,2018,33
Maharashtra,Amravati,Murder,2018,26
Maharashtra,Aurangabad,Murder,2018,36
Maharashtra,Beed,Murder,2018,48
Maharashtra,Bhandara,Murder,2018,15
Maharashtra,Buldhana,Murder,2018,45
Maharashtra,Chandrapur,Murder,2018,30
Maharashtra,Dhule,Murder,2018,26
Maharashtra,Gadchiroli,Murder,2018,40
Maharashtra,Gondia,Murder,2018,25
Maharashtra,Hingoli,Murder,2018,27
Maharashtra,Jalgaon,Murder,2018,65
Maharashtra,Jalna,Murder,2018,43
Maharashtra,Kolhapur,Murder,2018,56
Maharashtra,Latur,Murder,2018,36
Maharashtra,Mumbai,Murder,2018,164
Maharashtra,Nagpur,Murder,2018,72
Maharashtra,Nanded,Murder,2018,56
Maharashtra,Nandurbar,Murder,2018,28
Maharashtra,Nasik,Murder,2018,35
Maharashtra,Navi Mumbai,Murder,2018,52
Maharashtra,Osmanabad,Murder,2018,41
Maharashtra,Palghar,Murder,2018,72
Maharashtra,Parbhani,Murder,2018,40
Maharashtra,Pune,Murder,2018,73
Maharashtra,Raigad,Murder,2018,42
Maharashtra,Ratnagiri,Murder,2018,21
Maharashtra,Sangli,Murder,2018,70
Maharashtra,Satara,Murder,2018,51
Maharashtra,Sindhudurg,Murder,2018,9
Maharashtra,Solapur,Murder,2018,10
Maharashtra,Thane,Murder,2018,108
Maharashtra,Wardha,Murder,2018,35
Maharashtra,Washim,Murder,2018,22
Maharashtra,Yavatmal,Murder,2018,55
Maharashtra,Pimpri Chinchwad,Murder,2018,72
Manipur,Bishnupur,Murder,2018,3
Manipur,Chandel,Murder,2018,4
Manipur,Churachandpur,Murder,2018,5
Manipur,Imphal,Murder,2018,4
Manipur,Senapati,Murder,2018,3
Manipur,Tamenglong,Murder,2018,7
Manipur,Thoubal,Murder,2018,9
Manipur,Ukhrul,Murder,2018,4
Meghalaya,Garo Hills,Murder,2018,7
Meghalaya,Jaintia Hills,Murder,2018,15
Meghalaya,Khasi Hills,Murder,2018,20
Meghalaya,Ri-Bhoi,Murder,2018,9
Mizoram,Aizawl,Murder,2018,7
Mizoram,Champhai,Murder,2018,5
Mizoram,Kolasib,Murder,2018,2
Mizoram,Lawngtlai,Murder,2018,4
Mizoram,Lunglei,Murder,2018,1
Mizoram,Mamit,Murder,2018,5
Mizoram,Saiha,Murder,2018,2
Mizoram,Serchhip,Murder,2018,1
Nagaland,Dimapur,Murder,2018,17
Nagaland,Kiphire,Murder,2018,0
Nagaland,Kohima,Murder,2018,3
Nagaland,Longleng,Murder,2018,0
Nagaland,Mokokchung,Murder,2018,3
Nagaland,Mon,Murder,2018,1
Nagaland,Peren,Murder,2018,3
Nagaland,Phek,Murder,2018,0
Nagaland,Tuensang,Murder,2018,1
Nagaland,Wokha,Murder,2018,0
Nagaland,Zunheboto,Murder,2018,3
Odisha,Angul,Murder,2018,52
Odisha,Balasore,Murder,2018,76
Odisha,Baragarh,Murder,2018,51
Odisha,Berhampur,Murder,2018,20
Odisha,Bhadrak,Murder,2018,48
Odisha,Bolangir,Murder,2018,50
Odisha,Boudh,Murder,2018,18
Odisha,Cuttack,Murder,2018,47
Odisha,Deogarh,Murder,2018,13
Odisha,Dhenkanal,Murder,2018,45
Odisha,Gajapati,Murder,2018,9
Odisha,Ganjam,Murder,2018,74
Odisha,Jagatsinghpur,Murder,2018,35
Odisha,Jajpur,Murder,2018,66
Odisha,Jharsuguda,Murder,2018,31
Odisha,Kalahandi,Murder,2018,41
Odisha,Kandhamal,Murder,2018,24
Odisha,Kendrapara,Murder,2018,46
Odisha,Keonjhar,Murder,2018,75
Odisha,Khurda,Murder,2018,32
Odisha,Koraput,Murder,2018,34
Odisha,Malkangiri,Murder,2018,25
Odisha,Mayurbhanj,Murder,2018,77
Odisha,Nayagarh,Murder,2018,36
Odisha,Nabarangpur,Murder,2018,33
Odisha,Nuapada,Murder,2018,10
Odisha,Puri,Murder,2018,59
Odisha,Rayagada,Murder,2018,26
Odisha,Rourkela,Murder,2018,46
Odisha,Sambalpur,Murder,2018,37
Odisha,Sonepur,Murder,2018,9
Odisha,Sundargarh,Murder,2018,53
Punjab,Barnala,Murder,2018,15
Punjab,Batala,Murder,2018,20
Punjab,Bathinda,Murder,2018,39
Punjab,Amritsar,Murder,2018,23
Punjab,Jalandhar,Murder,2018,18
Punjab,Ludhiana,Murder,2018,53
Punjab,Faridkot,Murder,2018,15
Punjab,Fatehgarh Sahib,Murder,2018,11
Punjab,Fazilka,Murder,2018,32
Punjab,Ferozepur,Murder,2018,34
Punjab,Gurdaspur,Murder,2018,15
Punjab,Hoshiarpur,Murder,2018,29
Punjab,Kapurthala,Murder,2018,17
Punjab,Khanna,Murder,2018,15
Punjab,Mansa,Murder,2018,21
Punjab,Moga,Murder,2018,24
Punjab,Muktsar,Murder,2018,35
Punjab,Pathankot,Murder,2018,6
Punjab,Patiala,Murder,2018,56
Punjab,Ropar,Murder,2018,10
Punjab,Sangrur,Murder,2018,32
Punjab,SAS Nagar,Murder,2018,30
Punjab,SBS Nagar,Murder,2018,10
Punjab,Tarn Taran,Murder,2018,25
Rajasthan,Ajmer,Murder,2018,60
Rajasthan,Alwar,Murder,2018,109
Rajasthan,Banswara,Murder,2018,42
Rajasthan,Baran,Murder,2018,30
Rajasthan,Barmer,Murder,2018,28
Rajasthan,Bharatpur,Murder,2018,85
Rajasthan,Bhilwara,Murder,2018,39
Rajasthan,Bikaner,Murder,2018,41
Rajasthan,Bundi,Murder,2018,20
Rajasthan,Chittorgarh,Murder,2018,32
Rajasthan,Churu,Murder,2018,37
Rajasthan,Dausa,Murder,2018,35
Rajasthan,Dholpur,Murder,2018,50
Rajasthan,Dungarpur,Murder,2018,39
Rajasthan,Ganganagar,Murder,2018,56
Rajasthan,Hanumangarh,Murder,2018,51
Rajasthan,Jaipur,Murder,2018,14
Rajasthan,Jaisalmer,Murder,2018,13
Rajasthan,Jalore,Murder,2018,35
Rajasthan,Jhalawar,Murder,2018,35
Rajasthan,Jhunjhunu,Murder,2018,39
Rajasthan,Jodhpur,Murder,2018,21
Rajasthan,Karauli,Murder,2018,38
Rajasthan,Kota,Murder,2018,23
Rajasthan,Nagaur,Murder,2018,45
Rajasthan,Pali,Murder,2018,53
Rajasthan,Pratapgarh,Murder,2018,24
Rajasthan,Rajsamand,Murder,2018,17
Rajasthan,Sawai Madhopur,Murder,2018,34
Rajasthan,Sikar,Murder,2018,46
Rajasthan,Sirohi,Murder,2018,32
Rajasthan,Tonk,Murder,2018,17
Rajasthan,Udaipur,Murder,2018,57
Sikkim,East,Murder,2018,5
Sikkim,North,Murder,2018,0
Sikkim,South,Murder,2018,4
Sikkim,West,Murder,2018,3
Tamil Nadu,Ariyalur,Murder,2018,17
Tamil Nadu,Chennai,Murder,2018,172
Tamil Nadu,Coimbatore,Murder,2018,36
Tamil Nadu,Cuddalore,Murder,2018,53
Tamil Nadu,Dharmapuri,Murder,2018,35
Tamil Nadu,Dindigul,Murder,2018,39
Tamil Nadu,Erode,Murder,2018,22
Tamil Nadu,Kanchipuram,Murder,2018,53
Tamil Nadu,Kanyakumari,Murder,2018,38
Tamil Nadu,Karur,Murder,2018,20
Tamil Nadu,Krishnagiri,Murder,2018,52
Tamil Nadu,Madurai,Murder,2018,58
Tamil Nadu,Nagapattinam,Murder,2018,27
Tamil Nadu,Namakkal,Murder,2018,40
Tamil Nadu,Nilgiris,Murder,2018,6
Tamil Nadu,Perambalur,Murder,2018,13
Tamil Nadu,Pudukottai,Murder,2018,29
Tamil Nadu,Ramnathapuram,Murder,2018,37
Tamil Nadu,Salem,Murder,2018,44
Tamil Nadu,Sivagangai,Murder,2018,33
Tamil Nadu,Thanjavur,Murder,2018,63
Tamil Nadu,Theni,Murder,2018,36
Tamil Nadu,Thirunelveli,Murder,2018,61
Tamil Nadu,Thiruvallur,Murder,2018,33
Tamil Nadu,Thiruvannamalai,Murder,2018,39
Tamil Nadu,Thiruvarur,Murder,2018,25
Tamil Nadu,Thoothukudi,Murder,2018,60
Tamil Nadu,Tiruppur,Murder,2018,39
Tamil Nadu,Trichy,Murder,2018,40
Tamil Nadu,Vellore,Murder,2018,75
Tamil Nadu,Villupuram,Murder,2018,59
Tamil Nadu,Virudhunagar,Murder,2018,61
Telangana,Hyderabad,Murder,2018,81
Telangana,Karimnagar,Murder,2018,15
Telangana,Khammam,Murder,2018,27
Telangana,Nizamabad,Murder,2018,24
Telangana,Rachakonda,Murder,2018,85
Telangana,Ramagundam,Murder,2018,41
Telangana,Siddipet,Murder,2018,18
Telangana,Warangal,Murder,2018,47
Telangana,Adilabad,Murder,2018,15
Telangana,Bhadradri Kothagudem,Murder,2018,28
Telangana,Jagityal,Murder,2018,31
Telangana,Jayashankar Bhupalpalli,Murder,2018,23
Telangana,Jogulamba Gadwal,Murder,2018,10
Telangana,Kamareddy,Murder,2018,24
Telangana,Kumaram Bheem Asifabad,Murder,2018,16
Telangana,Mahabubabad,Murder,2018,17
Telangana,Mahabubnagar,Murder,2018,21
Telangana,Medak,Murder,2018,18
Telangana,Nagarkurnool,Murder,2018,13
Telangana,Nalgonda,Murder,2018,33
Telangana,Nirmal,Murder,2018,16
Telangana,Rajanna Siricilla,Murder,2018,17
Telangana,Sangareddy,Murder,2018,35
Telangana,Suryapet,Murder,2018,22
Telangana,Vikarabad,Murder,2018,24
Telangana,Wanaparthy,Murder,2018,6
Tripura,Dhalai,Murder,2018,6
Tripura,Gomati,Murder,2018,15
Tripura,Kowai,Murder,2018,12
Tripura,North,Murder,2018,9
Tripura,Sipahijala,Murder,2018,19
Tripura,South,Murder,2018,20
Tripura,Unakoti,Murder,2018,18
Tripura,West,Murder,2018,38
Uttar Pradesh,Agra,Murder,2018,124
Uttar Pradesh,Aligarh,Murder,2018,113
Uttar Pradesh,Prayagraj,Murder,2018,117
Uttar Pradesh,Ambedkar Nagar,Murder,2018,35
Uttar Pradesh,Amethi,Murder,2018,34
Uttar Pradesh,Amroha,Murder,2018,45
Uttar Pradesh,Auraiya,Murder,2018,43
Uttar Pradesh,Azamgarh,Murder,2018,40
Uttar Pradesh,Badaun,Murder,2018,61
Uttar Pradesh,Baghpat,Murder,2018,63
Uttar Pradesh,Bahraich,Murder,2018,34
Uttar Pradesh,Ballia,Murder,2018,26
Uttar Pradesh,Balrampur,Murder,2018,21
Uttar Pradesh,Banda,Murder,2018,34
Uttar Pradesh,Barabanki,Murder,2018,48
Uttar Pradesh,Bareilly,Murder,2018,96
Uttar Pradesh,Basti,Murder,2018,21
Uttar Pradesh,Bijnor,Murder,2018,71
Uttar Pradesh,Bulandshahar,Murder,2018,102
Uttar Pradesh,Chandoli,Murder,2018,14
Uttar Pradesh,Chitrakoot,Murder,2018,21
Uttar Pradesh,Deoria,Murder,2018,44
Uttar Pradesh,Etah,Murder,2018,49
Uttar Pradesh,Etawah,Murder,2018,39
Uttar Pradesh,Ayodhya,Murder,2018,33
Uttar Pradesh,Fatehgarh,Murder,2018,50
Uttar Pradesh,Fatehpur,Murder,2018,37
Uttar Pradesh,Firozabad,Murder,2018,78
Uttar Pradesh,Gautambudh Nagar,Murder,2018,84
Uttar Pradesh,Ghaziabad,Murder,2018,119
Uttar Pradesh,Ghazipur,Murder,2018,46
Uttar Pradesh,Gonda,Murder,2018,30
Uttar Pradesh,Gorakhpur,Murder,2018,81
Uttar Pradesh,Hamirpur,Murder,2018,35
Uttar Pradesh,Hapur,Murder,2018,46
Uttar Pradesh,Hardoi,Murder,2018,61
Uttar Pradesh,Hathras,Murder,2018,44
Uttar Pradesh,Jalaun,Murder,2018,39
Uttar Pradesh,Jaunpur,Murder,2018,68
Uttar Pradesh,Jhansi,Murder,2018,46
Uttar Pradesh,Kannauj,Murder,2018,37
Uttar Pradesh,Kanpur Dehat,Murder,2018,38
Uttar Pradesh,Kanpur Nagar,Murder,2018,87
Uttar Pradesh,Kasganj,Murder,2018,43
Uttar Pradesh,Kaushambi,Murder,2018,24
Uttar Pradesh,Khiri,Murder,2018,88
Uttar Pradesh,Kushi Nagar,Murder,2018,40
Uttar Pradesh,Lalitpur,Murder,2018,16
Uttar Pradesh,Lucknow,Murder,2018,114
Uttar Pradesh,Maharajganj,Murder,2018,22
Uttar Pradesh,Mahoba,Murder,2018,24
Uttar Pradesh,Mainpuri,Murder,2018,72
Uttar Pradesh,Mathura,Murder,2018,93
Uttar Pradesh,Mau,Murder,2018,24
Uttar Pradesh,Meerut,Murder,2018,139
Uttar Pradesh,Mirzapur,Murder,2018,37
Uttar Pradesh,Moradabad,Murder,2018,56
Uttar Pradesh,Muzaffarnagar,Murder,2018,72
Uttar Pradesh,Pilibhit,Murder,2018,38
Uttar Pradesh,Pratapgarh,Murder,2018,56
Uttar Pradesh,Raibareilly,Murder,2018,47
Uttar Pradesh,Rampur,Murder,2018,39
Uttar Pradesh,Saharanpur,Murder,2018,55
Uttar Pradesh,Sambhal,Murder,2018,57
Uttar Pradesh,Sant Kabirnagar,Murder,2018,15
Uttar Pradesh,Shahjahanpur,Murder,2018,59
Uttar Pradesh,Shamli,Murder,2018,33
Uttar Pradesh,Shrawasti,Murder,2018,13
Uttar Pradesh,Sidharthnagar,Murder,2018,18
Uttar Pradesh,Sitapur,Murder,2018,112
Uttar Pradesh,Sonbhadra,Murder,2018,36
Uttar Pradesh,Bhadohi,Murder,2018,19
Uttar Pradesh,Sultanpur,Murder,2018,55
Uttar Pradesh,Unnao,Murder,2018,83
Uttar Pradesh,Varanasi,Murder,2018,47
Uttarakhand,Almora,Murder,2018,3
Uttarakhand,Bageshwar,Murder,2018,3
Uttarakhand,Chamoli,Murder,2018,3
Uttarakhand,Champawat,Murder,2018,5
Uttarakhand,Dehradun,Murder,2018,35
Uttarakhand,Haridwar,Murder,2018,68
Uttarakhand,Nainital,Murder,2018,16
Uttarakhand,Pauri Garhwal,Murder,2018,6
Uttarakhand,Pithoragarh,Murder,2018,5
Uttarakhand,Rudra Prayag,Murder,2018,1
Uttarakhand,Tehri Garhwal,Murder,2018,3
Uttarakhand,Udhamsingh Nagar,Murder,2018,58
Uttarakhand,Uttarkashi,Murder,2018,4
West Bengal,Alipurduar,Murder,2018,47
West Bengal,Asansol Durgapur,Murder,2018,63
West Bengal,Bankura,Murder,2018,74
West Bengal,Barrackpur,Murder,2018,44
West Bengal,Bidhannagar,Murder,2018,11
West Bengal,Birbhum,Murder,2018,100
West Bengal,Coochbehar,Murder,2018,58
West Bengal,Dakshin Dinajpur,Murder,2018,42
West Bengal,Darjeeling,Murder,2018,18
West Bengal,Howrah,Murder,2018,61
West Bengal,Jalpaiguri,Murder,2018,38
West Bengal,Jhargram,Murder,2018,23
West Bengal,Kharagpur,Murder,2018,5
West Bengal,Kolkata,Murder,2018,55
West Bengal,Malda,Murder,2018,29
West Bengal,Murshidabad,Murder,2018,173
West Bengal,Nadia,Murder,2018,105
West Bengal,Paschim Medinipur,Murder,2018,106
West Bengal,Purab Medinipur,Murder,2018,105
West Bengal,Purulia,Murder,2018,74
West Bengal,Sealdah,Murder,2018,14
